"","T","TF","MeanDecreaseAccuracy","MeanDecreaseGini","features"
"56",0.00161505161505162,0.000851529422957994,0.00102904366141129,0.0959948166105245,"OTU_700"
"57",0.00161505161505161,0.000683839969554255,0.000886991796082705,0.058347496659185,"OTU_212"
"58",0.0015984015984016,0.00213794142365571,0.00191151672170653,0.153077810359442,"OTU_40"
"59",0.00158175158175158,0.0016749123891981,0.00157767640285123,0.125441180386453,"OTU_3"
"60",0.00154131582703011,0.000283482751015219,0.000574425574425574,0.0387985728921967,"OTU_129"
"61",0.0014985014985015,0.000624375624375624,0.000765107907965051,0.0230347832157787,"OTU_227"
"62",0.00148185148185148,8.32500832500832e-05,0.000457875457875458,0.0737068387650564,"OTU_337"
"63",0.00146520146520147,-6.66000666000666e-05,0.000138822216744295,0.036847733586864,"OTU_153"
"64",0.00143190143190143,0.00107630464773322,0.00108073744437381,0.0711846671501147,"OTU_48"
"65",0.00133200133200133,0.0004995004995005,0.000715950715950716,0.0280770609893661,"OTU_6"
"66",0.00133200133200133,2.4975024975025e-05,0.000337025611750887,0.0308816508167158,"OTU_106"
"67",0.00133200133200133,-0.000172554718009263,0.000123807816115508,0.0462220471835856,"OTU_98"
"68",0.00124875124875125,0.000166500166500167,0.000621600621600622,0.012926467471922,"OTU_76"
"69",0.00116550116550117,0.000111000111000111,0.000409846563692718,0.0149486383182035,"OTU_97"
"70",0.00111555111555112,-0.00014985014985015,0.000139914475578811,0.0559708381620165,"OTU_334"
"71",0.00111555111555112,0.000392464678178964,0.000623990284329945,0.0281418814285947,"OTU_79"
"72",0.00108225108225108,0.000142714428428714,0.000455605001059546,0.0166388190564015,"OTU_50"
"73",0.00108225108225108,0.000469407936940404,0.000622033089565557,0.050465848413287,"OTU_361"
"74",0.00103230103230103,0.000111000111000111,0.000418579089907761,0.0104339383560163,"OTU_102"
"75",0.00103230103230103,0.000634754855534076,0.000799200799200799,0.0687545873484934,"OTU_674"
"76",0.000999000999000999,0.000390518572336754,0.000527860417970308,0.0364484742359042,"OTU_31"
"77",0.000999000999000999,0.000124875124875125,0.000190718372536554,0.00564224971339596,"OTU_485"
"78",0.000999000999000999,0.000354346508192662,0.000352760792321232,0.0326785911174349,"OTU_84"
"79",0.000999000999000999,0,0.0002997002997003,0.00666000666000666,"OTU_205"
"80",0.000949050949050949,0.000928869110687293,0.00102493244351386,0.0950103018778908,"OTU_127"
"81",0.000915750915750916,0.000451929023357595,0.000596373323646051,0.0231684981684982,"OTU_89"
"82",0.000915750915750916,0.000385328956757528,0.000535129206457878,0.00766017864918964,"OTU_36"
"83",0.000865800865800866,0.000683839969554255,0.000759341668432578,0.0313061480643898,"OTU_115"
"84",0.000865800865800866,0.00102365167300232,0.001041247020268,0.149234287146289,"OTU_43"
"85",0.000832500832500832,5.91039552078513e-05,0.000316782784315252,0.0468920487327081,"OTU_515"
"86",0.000832500832500832,0.000324675324675325,0.00049693895847742,0.054452308985276,"OTU_169"
"87",0.000799200799200799,0.000974818831961689,0.000860395016239172,0.0902612160626972,"OTU_81"
"88",0.000749250749250749,0.000242614528328814,0.000364714650428936,0.00749529177622823,"OTU_30"
"89",0.000749250749250749,0.00087614405796224,0.000968126667427367,0.105530410609155,"OTU_83"
"90",0.000699300699300699,0.000342514628228914,0.000475786839423203,0.013187686479612,"OTU_35"
"91",0.000666000666000666,0.000583183050715518,0.000671007314363958,0.0678923433991192,"OTU_148"
"92",0.000666000666000666,0.0004995004995005,0.000529773257045984,0.0178799375227947,"OTU_138"
"93",0.000666000666000666,0,0.0001998001998002,0.00326945781491236,"OTU_143"
"94",0.000582750582750583,0.000432900432900433,0.00046449277218508,0.0168186311043454,"OTU_39"
"95",0.000582750582750583,0.000329828901257473,0.000430998682746934,0.022646118703431,"OTU_53"
"96",0.000566100566100566,0.0001998001998002,0.000437693619511801,0.0284986801595193,"OTU_1"
"97",0.000532800532800533,0.000385328956757528,0.000443146596992751,0.0178868750297322,"OTU_118"
"98",0.0004995004995005,0.000471750471750472,0.000426147279294132,0.0203929403929404,"OTU_86"
"99",0.00044955044955045,0.00024975024975025,0.000273968455786638,0.0147624854135585,"OTU_4"
"100",0.000449550449550449,0.00074816957933841,0.000627918535011442,0.0615818177054766,"OTU_95"
"101",0.000432900432900433,0.000226396979643733,0.0001998001998002,0.0264701207883026,"OTU_14"
"102",0.0003996003996004,-0.000242614528328814,1.28077051153974e-05,0.00643404214832786,"OTU_68"
"103",0.0003996003996004,0.000333000333000333,0.000356786071071785,0.0119762056125693,"OTU_9"
"104",0.000333000333000333,0.000285825285825286,0.00028380710198892,0.0218609673155128,"OTU_24"
"105",0.000333000333000333,0.000111000111000111,0.000166500166500167,0.0290597668774926,"OTU_32"
"106",0.000333000333000333,0.000185925185925186,0.000238106881463525,0.0476236270234344,"OTU_57"
"107",0.000333000333000333,0.000285428856857428,0.000282135446970612,0.00843318172510719,"OTU_42"
"108",0.000333000333000333,0.000142714428428714,0.0001998001998002,0.0119727891156463,"OTU_125"
"109",0.000333000333000333,0.000333000333000333,0.000333000333000333,0.0048494795248042,"OTU_20"
"110",0.000333000333000333,6.5410779696494e-05,0.000133200133200133,0.0356011741881307,"OTU_128"
"111",0.000333000333000333,0.00061050061050061,0.000637241546332455,0.0345774705691105,"OTU_27"
"112",0.0002997002997003,-0.000185528756957328,1.73098075195977e-05,0.0446883783836898,"OTU_51"
"113",0.0002997002997003,-0.000379490639230899,-0.000353492661184969,0.046382219179422,"OTU_150"
"114",0.00024975024975025,0.000885658353190821,0.000619604615608611,0.118154526102448,"OTU_19"
"115",0.00024975024975025,9.08182726364545e-05,0.000133200133200133,0.0239392018238172,"OTU_99"
"116",0.00024975024975025,0.000215693397511579,0.000243346397192551,0.00677629249057821,"OTU_195"
"117",0.00024975024975025,0,9.99000999000999e-05,0.00871671017774914,"OTU_55"
"118",0.00024975024975025,0,4.36071864643293e-05,0.0077851933174272,"OTU_16"
"119",0.00024975024975025,0,8.32500832500833e-05,0.0208409015227197,"OTU_17"
"120",0.00024975024975025,-1.11000111000111e-05,3.17143174286031e-05,0.0179964266502728,"OTU_155"
"121",0.00024975024975025,0.000592264877979164,0.000506971660817815,0.0458626330379577,"OTU_379"
"122",0.0001998001998002,0,7.68462306923845e-05,0.00698111412397127,"OTU_28"
"123",0.0001998001998002,0.00024975024975025,0.000253592561284869,0.032875593152273,"OTU_23"
"124",0.0001998001998002,0.00024975024975025,0.000230538692077154,0.0181873505326368,"OTU_149"
"125",0.000166500166500167,0.000266400266400266,0.00017876451442885,0.0249708732825616,"OTU_140"
"126",0.000166500166500167,0.000467389753104039,0.000409114694828981,0.0239696666969394,"OTU_56"
"127",0.000166500166500166,0.000222000222000222,0.000233100233100233,0.0132700632700633,"OTU_65"
"128",0.000116550116550117,0.000447964733679019,0.000400648302746205,0.0426113824417694,"OTU_38"
"129",8.32500832500832e-05,-3.17143174286031e-05,1.51363787727424e-06,0.0378611772842542,"OTU_196"
"130",3.33000333000333e-05,0.0003996003996004,0.000208882027063845,0.0160553731982303,"OTU_220"
"131",0,0.000111000111000111,8.32500832500833e-05,0.0219153990409051,"OTU_580"
"132",0,0,0,0.00275650275650276,"OTU_22"
"133",0,0,0,0.0210691616992696,"OTU_5"
"134",0,0.00024975024975025,0.000166500166500167,0.0220465432003894,"OTU_572"
"135",0,0,0,0.00133200133200133,"OTU_1331"
"136",0,0,0,0.00731152905065949,"OTU_73"
"137",0,0,0,0.00554662728575772,"OTU_13"
"138",0,0,0,0.00613347691269769,"OTU_289"
"139",0,0.000142714428428714,8.32500832500833e-05,0.00556660730573774,"OTU_12"
"140",0,0,0,0.0106304950460795,"OTU_111"
"141",0,0.000124875124875125,9.08182726364545e-05,0.0124496748672573,"OTU_26"
"142",0,0.000142714428428714,9.08182726364545e-05,0.0056003256003256,"OTU_209"
"143",0,0,0,0.00133200133200133,"OTU_45"
"144",0,0,0,0.00663622092193521,"OTU_63"
"145",0,0.000124875124875125,9.08182726364545e-05,0.0102995693057805,"OTU_514"
"146",0,0,0,0.00191808191808192,"OTU_121"
"147",0,9.08182726364545e-05,9.08182726364545e-05,0.00590637432742696,"OTU_305"
"148",0,0,0,0,"OTU_172"
"149",0,9.08182726364545e-05,7.68462306923845e-05,0.00820707070707071,"OTU_66"
"150",0,0.000410303981732553,0.000283050283050283,0.00944210043111142,"OTU_132"
"151",0,0,0,0.00461012671538988,"OTU_34"
"152",0,0,0,0.00366300366300366,"OTU_92"
"153",0,-0.00029263665627302,-0.000266400266400266,0.0153831558052337,"OTU_44"
"154",0,0,0,0.00340992340992341,"OTU_33"
"155",0,0,0,0,"OTU_90"
"156",0,0,0,0,"OTU_67"
"157",0,0.000124875124875125,9.08182726364545e-05,0.026797515671142,"OTU_110"
"158",0,0.000333000333000333,0.000308782126963945,0.0132437848346939,"OTU_117"
"159",0,0,0,0,"OTU_147"
"160",0,0,0,0.00513771942343371,"OTU_131"
"161",0,0,0,0,"OTU_60"
"162",0,0,0,0.00192115576730961,"OTU_123"
"163",0,0,0,0.015984015984016,"OTU_139"
"164",0,0,0,0,"OTU_168"
"165",0,0,0,0.00960554596918234,"OTU_178"
"166",0,0,0,0.000713572142143571,"OTU_135"
"167",0,0.000142714428428714,9.99000999000999e-05,0.0227301453125629,"OTU_136"
"168",0,0.000124875124875125,8.32500832500833e-05,0.00383875383875384,"OTU_25"
"169",0,9.08182726364545e-05,6.66000666000666e-05,0.00191808191808192,"OTU_157"
"170",0,-0.000111000111000111,-7.68462306923845e-05,0.0229174315712777,"OTU_181"
"171",0,0,0,0,"OTU_237"
"172",0,-4.16250416250416e-05,-8.32500832500833e-05,0.0331405066794677,"OTU_162"
"173",0,0,0,0,"OTU_171"
"174",0,0,0,0.00364852538765582,"OTU_163"
"175",0,0,0,0.0105563951717798,"OTU_93"
"176",0,0,0,0.00190718372536554,"OTU_164"
"177",0,0,0,0,"OTU_613"
"178",0,0,0,0.00190718372536554,"OTU_185"
"179",0,0,2.42182060363879e-05,0.00541276904913269,"OTU_509"
"180",0,0.000111000111000111,8.32500832500833e-05,0.0111263736263736,"OTU_240"
"181",-4.99500499500499e-05,0.00024975024975025,0.000122100122100122,0.016468968741696,"OTU_177"
"182",-8.32500832500832e-05,0.000303736667373031,0.000228937728937729,0.0508834421445495,"OTU_64"
"183",-8.32500832500832e-05,0,4.69615854231239e-06,0.028648030845833,"OTU_189"
"184",-0.000133200133200133,0.000734654955434176,0.000519992827685135,0.0421509551055006,"OTU_58"
"185",-0.000133200133200133,0.000695732838589981,0.000467364803029139,0.0203751468311908,"OTU_167"
"186",-0.0001998001998002,0,-8.32500832500833e-05,0.00364635364635364,"OTU_72"
"187",-0.0001998001998002,0,-8.32500832500833e-05,0.00357975357975358,"OTU_654"
"188",-0.00024975024975025,0,-8.32500832500833e-05,0.00693972693972694,"OTU_10"
"189",-0.00024975024975025,0,-7.13572142143571e-05,0.00645280645280645,"OTU_1844"
"190",-0.000333000333000333,0,-9.08182726364545e-05,0.00723276723276723,"OTU_7"
"191",-0.000333000333000333,-0.000124875124875125,-0.000181636545272909,0.00376641991548824,"OTU_52"
"192",-0.000333000333000333,9.08182726364545e-05,-2.01818383636565e-05,0.00422038658539,"OTU_1059"
"193",-0.000333000333000333,0.000372354917809463,0.000165646319492473,0.0230240428998193,"OTU_820"
"194",-0.0003996003996004,-0.000374625374625375,-0.000416250416250416,0.0141506221051676,"OTU_596"
"195",-0.0003996003996004,-9.99000999000999e-05,-0.000236942544634852,0.0640615438692362,"OTU_249"
"196",-0.0004995004995005,0.000444432911965379,0.000157418339236521,0.0115732752096388,"OTU_1063"
"197",-0.0004995004995005,0,-0.000176746330592484,0.0116376297694979,"OTU_41"
"198",-0.0004995004995005,0,-9.99000999000999e-05,0.00491508491508492,"OTU_49"
"199",-0.0004995004995005,0,-0.000111000111000111,0.0038183160712805,"OTU_46"
"200",-0.0004995004995005,-9.08182726364545e-05,-0.000153692461384769,0.0106859806859807,"OTU_126"
"201",-0.0004995004995005,0.000285428856857428,0.000111000111000111,0.0104062604062604,"OTU_114"
"202",-0.0004995004995005,0.000224775224775225,6.01962140423679e-05,0.0142682714111286,"OTU_59"
"203",-0.000599400599400599,0.000142714428428714,-0.000166500166500167,0.0211391172929634,"OTU_301"
"204",-0.000749250749250749,-0.000235875235875236,-0.000353492661184969,0.0158674658674659,"OTU_103"
"205",-0.000999000999000999,-8.32500832500833e-05,-0.000110903082931055,0.0232212146032022,"OTU_94"
"206",-0.000999000999000999,0,-0.000291375291375291,0.00727050727050727,"OTU_120"
"207",-0.00124875124875125,0.000333000333000333,1.0978032956055e-05,0.0181756879484152,"OTU_116"
