#OTUId,1.AV_214,3.AV_209,5.AV_249,591.tg.f,592.flox.f,593.tg.f,594.tg.f,599.wt.f,603.wt.f,606.wt.f,613.flox.f,616.wt.f,621.wt.f,622.wt.f,628.flox.f,629.flox.f,634.flox.f,635.tg.f,669.flox.f,670.tg.f,7.AV_360,727.tg.f,728.flox.f,772.flox.m,773.tg.m,774.tg.m,776.tg.f,779.flox.m,780.flox.m,781.flox.m,782.tg.m,783.flox.m,786.wt.m,788.wt.m,821.wt.m,822.wt.m,830.tg.m,831.flox.m,834.wt.m,835.wt.m,900.tg.m,903.tg.m
OTU_22,0.5872324303845425,1.0206653225806452,0.6334499385459015,0.0,0.0,0.0,0.0,0.9086726478030825,0.7653061224489796,0.23001196062195234,0.0,0.0,0.0,0.0,0.20147750167897918,0.12999452654625068,0.015269506794930525,0.40093240093240096,0.1870541151905342,0.10446801671488268,0.513679508654383,0.796243364638628,0.03199488081906895,0.26496705814952737,0.5944517833553501,0.2687913986752424,0.16187778227438285,0.3049625727751594,0.32453164183507893,0.29699101211410706,0.17109970446414682,0.4738666100855789,0.15025543423820495,0.017576236927673784,0.5051486302700602,1.1532385466034756,0.23032324676356128,0.3568174916489523,0.2638243984803715,0.7918746772249957,0.5650592151095286,0.41237113402061853
OTU_28,0.018942981625307824,0.0,0.028363430084144842,0.009758953840148335,0.01398014818957081,0.008878629139660836,0.0,0.0,0.02943485086342229,0.02760143527463428,0.00757002271006813,0.03843197540353574,0.0529287226534933,0.0,0.0,0.006841817186644773,0.015269506794930525,0.018648018648018648,0.008700191404210893,0.09643201542912247,0.15633724176437744,0.010208248264597795,0.0,0.007161271841879118,0.0,0.009599692809830085,0.016187778227438283,0.006930967563071805,0.0,0.0,0.0,0.0,0.010017028949213663,0.0,0.009714396735962697,0.0,0.06353744738305138,0.0,0.0,0.0,0.0077405371932812135,0.0
OTU_210,0.018942981625307824,0.0,0.0,0.009758953840148335,0.006990074094785405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004350095702105447,0.0,0.0,0.010208248264597795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007815552950371238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_102,0.0,0.025201612903225805,0.009454476694714947,0.0,0.01398014818957081,0.0,0.009228497600590625,0.0,0.0,0.0,0.00757002271006813,0.01921598770176787,0.035285815102328866,0.02796159940348588,0.006715916722632639,0.006841817186644773,0.0,0.09324009324009325,0.008700191404210893,0.016072002571520413,0.011166945840312675,0.0,0.0,0.014322543683758236,0.03302509907529723,0.009599692809830085,0.024281667341157425,0.0,0.01475143826523086,0.023446658851113716,0.007777259293824856,0.0,0.0,0.026364355391510677,0.0,0.007898894154818325,0.015884361845762845,0.022775584573337383,0.021105951878429716,0.03442933379239112,0.0,0.0
OTU_148,0.7387762833870051,0.0,0.0,0.0,0.1607717041800643,0.10654354967593004,0.009228497600590625,0.011502185415228893,0.0,0.0,0.0,0.07686395080707148,0.14996471418489768,0.18641066268990586,0.0,0.0,0.03053901358986105,0.0,0.004350095702105447,0.032144005143040826,0.0,0.02041649652919559,0.0,0.0,0.016512549537648614,0.0,0.016187778227438283,0.0,0.00737571913261543,0.0,0.0,0.0,0.0,0.0,0.009714396735962697,0.03949447077409163,0.12707489476610276,0.0,0.010552975939214858,0.00860733344809778,0.0077405371932812135,0.007636502481863307
OTU_5,0.0,1.7893145161290323,4.055970502032713,0.34156338440519174,0.7968684468055361,0.16869395365355588,0.7936507936507936,0.4025764895330113,6.779827315541601,0.11960621952341521,0.4466313398940197,3.391621829362029,2.778757939308398,1.2675925062913598,0.12088650100738751,0.0,0.0,0.009324009324009324,0.013050287106316338,1.5027322404371584,2.71356783919598,3.3483054307880766,2.5035994240921453,1.9192208536236035,1.2879788639365919,0.49918402611116447,0.5261027923917442,4.123925700027724,1.423513792594778,3.243454474404064,0.015554518587649712,4.568922837541551,1.5125713713312632,0.052728710783021354,1.8457353798329124,1.216429699842022,0.8974664442856009,3.5150318858184026,0.5698607007176023,1.833362024444827,1.161080578992182,5.483008781977854
OTU_32,0.2652017427543095,2.34375,1.7963505719958401,0.4879476920074168,1.796449042359849,1.9355411524460624,1.8272425249169435,0.13802622498274672,0.10792778649921507,0.6164320544668322,0.5753217259651779,2.0465026902382784,1.7025405786873677,1.6404138316711716,0.9267965077233042,0.7662835249042146,3.878454725912353,0.046620046620046623,3.236471202366452,0.08036001285760205,1.6638749302065885,0.23478971008574928,3.095504719244921,0.3795474076195932,0.06605019815059446,0.2591917058654123,1.0602994738972076,1.275298031605212,0.42779170969169494,1.2583040250097695,1.5321200808834967,1.8954664403423156,0.8013623159370931,0.8260831356006679,2.8754614338449582,0.08688783570300158,1.8822968787228973,1.1387792286668692,0.5382017728999577,0.27543467033912894,0.24769719018499883,1.7182130584192439
OTU_572,0.05682894487592347,0.12600806451612903,0.0,0.0,0.0,0.0,0.0,0.011502185415228893,0.02943485086342229,0.0,0.05299015897047691,0.009607993850883935,0.008821453775582216,0.0,0.0,0.0,0.0,0.018648018648018648,0.008700191404210893,0.0,0.0446677833612507,0.0,0.03999360102383619,0.014322543683758236,0.0,0.028799078429490255,0.0,0.0,0.05163003392830801,0.0,0.015554518587649712,0.007072635971426551,0.28047681057798257,0.017576236927673784,0.009714396735962697,0.0,0.015884361845762845,0.0,0.052764879696074296,0.01721466689619556,0.030962148773124854,0.007636502481863307
OTU_23,1.5154385300246258,0.11340725806451613,6.202136711733005,0.09758953840148336,0.0,0.0,0.0,0.0,0.44152276295133436,0.0,0.8327024981074943,0.0,0.0,0.0,0.07387508394895903,0.4720853858784893,0.04580852038479157,0.07459207459207459,0.5133112928484427,0.0,0.05583472920156337,0.30624744793793385,0.0,0.007161271841879118,0.0,0.0,0.0,0.04851677294150263,0.08850862959138515,0.0,3.857520609737129,0.0,0.04006811579685465,0.0,0.2914319020788809,0.007898894154818325,0.3176872369152569,0.045551169146674765,0.09497678345293373,0.8263040110173868,0.8746807028407771,1.3745704467353952
OTU_14,0.20837279787838606,0.7182459677419355,2.6283445211307552,0.34156338440519174,0.6780371871941843,0.3196306490277901,0.8305647840531561,0.862663906142167,0.47095761381475665,1.1316588462600055,1.2944738834216503,1.4604150653343582,1.023288637967537,0.2796159940348588,0.7320349227669577,1.477832512315271,2.717972209497633,0.046620046620046623,2.1010962241169304,0.3857280617164899,1.7085427135678393,0.35728868926092283,0.8958566629339306,0.4225150386708679,0.16512549537648613,0.6527791110684458,2.112505058680696,1.3030219018574993,1.4456409499926244,2.024228214146151,1.0032664489034064,1.2518565669424995,1.9833717319443054,2.047631602073996,1.5931610646978822,0.4265402843601896,0.3653403224525455,2.027027027027027,0.9919797382861967,0.26682733689103116,0.27865933895812367,0.6185567010309279
OTU_596,0.0,0.07560483870967742,0.08509029025243453,0.029276861520445008,0.10485111142178107,0.03551451655864334,0.09228497600590624,0.1955371520588912,0.46114599686028257,0.1656086116478057,0.09084027252081757,0.06725595695618755,0.0529287226534933,0.05592319880697176,0.08059100067159167,0.1573617952928298,0.1221560543594442,0.037296037296037296,0.14790325387158518,0.10446801671488268,0.0446677833612507,0.02041649652919559,0.15997440409534475,0.25064451446576913,0.04953764861294584,0.07679754247864068,0.1942533387292594,0.17327418907679512,0.2507744505089246,0.32825322391559203,0.06221807435059885,0.17681589928566377,0.28047681057798257,0.17576236927673786,0.13600155430347777,0.1263823064770932,0.05559526646016996,0.2429395687822654,0.07387083157450401,0.1291100017214667,0.2554377273782801,0.19854906452844598
OTU_19,0.0,0.4284274193548387,1.3708991207336674,0.6733678149702352,0.22368237103313296,0.32850927816745096,0.11074197120708748,3.600184034966644,0.6573783359497645,0.8740454503634189,0.3936411809235428,0.12490392006149116,0.3793225123500353,0.23301332836238234,0.7118871725990598,0.7868089764641488,0.6107802717972209,0.49417249417249415,0.5916130154863407,1.253616200578592,2.2222222222222223,0.11229073091057575,2.0636698128299473,0.2864508736751647,0.8421400264200792,2.726312757991744,0.1375961149332254,5.024951483227058,1.1801150612184688,0.6330597889800703,0.7855031886763104,4.158709951198812,0.5709706501051788,3.023112751559891,0.6994365649893142,0.8688783570300158,0.5480104836788182,2.877315517764956,2.005065428450823,1.1189533482527112,0.3018809505379673,0.038182512409316534
OTU_156,0.0,0.025201612903225805,0.047272383473574736,0.01951790768029667,0.0,0.008878629139660836,0.0,0.0,0.0,0.0,0.03785011355034065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034800765616843574,0.0,0.0,0.0,0.0,0.007161271841879118,0.0,0.0,0.04856333468231485,0.06237870806764624,0.0,0.0625244236029699,0.03888629646912428,0.007072635971426551,0.0,0.0,0.0,0.0,0.0,0.015183723048891588,0.0,0.0,0.02322161157984364,0.0
OTU_64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011166945840312675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007815552950371238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007591861524445794,0.0,0.0,0.0,0.0
OTU_39,0.03788596325061565,0.5922379032258065,0.47272383473574736,1.1417975992973552,0.0,0.17757258279321672,0.02768549280177187,0.4945939728548424,0.6573783359497645,0.0,1.3928841786525359,0.0,0.0529287226534933,0.0,0.0,0.013683634373289545,0.2443121087188884,0.0,0.3436575604663303,0.0,0.8933556672250139,0.7656186198448346,0.45592705167173253,0.8450300773417359,1.1393659180977542,0.787174810406067,0.23472278429785512,0.04851677294150263,1.0694792742292374,0.6017975771785854,0.007777259293824856,0.23339698705707618,1.1419413002103576,0.8612356094560155,0.6897221682533514,1.6429699842022116,0.3653403224525455,0.7136349832979046,0.22161249472351202,0.8865553451540713,0.5186159919498413,0.4963726613211149
OTU_439,0.018942981625307824,0.0,0.028363430084144842,0.0,0.006990074094785405,0.0,0.0,0.011502185415228893,0.019623233908948195,0.009200478424878094,0.00757002271006813,0.01921598770176787,0.008821453775582216,0.018641066268990585,0.013431833445265278,0.0,0.0,0.0,0.026100574212632677,0.06428801028608165,0.0,0.030624744793793384,0.007998720204767237,0.021483815525637353,0.03302509907529723,0.028799078429490255,0.024281667341157425,0.01386193512614361,0.0,0.039077764751856196,0.02333177788147457,0.007072635971426551,0.0,0.0,0.009714396735962697,0.007898894154818325,0.06353744738305138,0.030367446097783177,0.0,0.0,0.015481074386562427,0.022909507445589918
OTU_118,0.0,0.012600806451612902,0.03781790677885979,0.058553723040890016,0.22368237103313296,0.0,0.0,0.5636070853462157,0.009811616954474097,0.6716349250161009,0.18925056775170326,0.0,0.11467889908256881,0.07456426507596234,0.06044325050369376,0.02736726874657909,0.0610780271797221,0.018648018648018648,0.15660344527579606,1.0286081645773064,0.02233389168062535,0.12249897917517354,0.5999040153575428,2.814379833858493,0.2807133421400264,0.9695689737928387,0.2751922298664508,0.020792902689215416,0.2212715739784629,0.03126221180148495,0.5521854098615648,0.04950845179998586,0.34057898427326455,1.8894454697249319,0.12628715756751505,0.34755134281200634,0.0,0.1290616459155785,0.010552975939214858,0.01721466689619556,0.17803235544546792,0.10691103474608629
OTU_1331,0.0,1.4868951612903225,2.7323437647726196,1.3564945837806188,1.2302530406822312,0.39953831128473766,1.568844592100406,0.9316770186335404,1.000784929356358,1.0396540620112247,3.5049205147615443,1.9504227517294388,2.0818630910374027,0.45670612359026935,0.0,0.49945265462506844,5.023667735532142,0.32634032634032634,1.6878371324169132,2.081324333011893,0.03350083752093802,3.726010616578195,0.007998720204767237,3.1294757949011744,1.6512549537648613,4.857444561774023,4.022662889518414,1.6010535070695868,1.7627968726950878,3.9859320046893316,4.471924093949292,5.488365513827003,2.6945807873384755,2.5749187099042095,2.622887118709928,1.9747235387045814,1.969660868874593,2.808988764044944,1.7412410299704517,1.5493200206576003,0.23995665299171762,0.7331042382588774
OTU_35,0.09471490812653911,0.2772177419354839,0.9549021461662097,0.06831267688103836,0.20271214874877674,0.07102903311728669,0.24916943521594684,0.2070393374741201,0.17660910518053374,0.3128162664458552,0.3709311127933384,0.3170637970791699,0.2205363443895554,0.06524373194146706,0.32907991940899933,0.3831417624521073,0.8092838601313178,0.0,0.5785627283800243,0.07232401157184185,0.8151870463428252,0.06124948958758677,0.28795392737162057,0.11458034947006589,0.13210039630118892,0.22079293462609195,0.5584783488466208,0.40892708622123647,0.4130402714264641,0.523642047674873,0.22554051952092083,0.29705071079991513,0.4507663027146148,0.5624395816855611,0.47600544006217216,0.11848341232227488,0.14295925661186562,0.5466140297600972,0.2638243984803715,0.1291100017214667,0.10062698351265578,0.21382206949217258
OTU_73,0.0,0.8316532258064516,0.17018058050486906,0.0,0.2865930378862016,0.062150403977625855,0.0369139904023625,1.1157119852772026,0.3630298273155416,0.9384487993375655,0.522331566994701,0.23059185242121444,0.9615384615384616,0.5033087892627458,0.020147750167897917,0.0,0.3664681630783326,4.1491841491841495,0.30450669914738127,0.04018000642880103,0.27917364600781686,3.225806451612903,0.10398336266197408,0.03580635920939559,0.3632760898282695,0.4415858692521839,0.016187778227438283,0.020792902689215416,1.5857796135123174,0.015631105900742476,0.14776792658267227,0.06365372374283895,4.75808875087649,0.16697425081290096,0.04857198367981348,0.7109004739336493,0.27797633230084984,0.4023686607956271,0.22161249472351202,5.302117404028232,2.716928554841706,0.3512791141657121
OTU_13,0.0,1.688508064516129,0.1418171504207242,0.0,1.2442331888718021,0.0,0.009228497600590625,0.011502185415228893,0.20604395604395603,0.1564081332229276,0.4012112036336109,0.441967717140661,0.11467889908256881,0.11184639761394352,0.45668233713901946,1.2178434592227696,0.2443121087188884,0.07459207459207459,0.1392030624673743,0.24108003857280616,1.3288665549972083,0.5614536545528788,3.96736522156455,0.028645087367516472,0.0,0.0,0.6798866855524079,0.23565289714444138,1.8291783448886267,1.1723329425556859,0.1244361487011977,0.912370040314025,0.5809876790543924,0.40425344933649704,0.3011462988148436,0.0631911532385466,0.7942180922881423,1.4880048587913757,0.28493035035880115,0.06885866758478223,0.06966483473953092,0.2596410843833524
OTU_27,0.34097366925554085,0.31502016129032256,0.6807223220194762,0.6343319996096418,0.3984342234027681,0.5327177483796501,1.1351052048726467,0.5636070853462157,0.5102040816326531,0.4508234428190266,0.9386828160484482,1.1241352805534204,0.6792519407198306,0.540590921800727,0.18132975151108127,0.8689107827038861,0.45808520384791573,0.2517482517482518,0.9787715329737254,1.0045001607200257,1.92071468453378,0.7145773785218457,1.1758118701007838,2.0624462904611858,0.8256274768824307,2.4287222808870115,1.6268717118575475,1.670363182700305,0.3687859566307715,1.2661195779601406,1.5087883030020222,1.6903599971709455,1.3222478212962034,2.2585464452060813,1.700019428793472,1.6745655608214849,1.103963148280518,0.9793501366535075,0.7070493879273956,0.6799793423997246,0.7430915705549965,1.0996563573883162
OTU_57,0.28414472437961735,0.4410282258064516,0.5767230783776118,0.6928857226505318,0.04194044456871243,0.04439314569830418,0.02768549280177187,1.2077294685990339,0.27472527472527475,0.21161100377219616,0.4239212717638153,0.01921598770176787,0.008821453775582216,0.018641066268990585,0.40967092008059103,1.0399562123700055,0.961978928080623,0.046620046620046623,0.5698625369758135,0.22500803600128577,0.21217197096594081,0.5920783993466721,0.1759718445048792,0.2363219707820109,0.18163804491413474,0.5759815685898051,0.5422905706191825,0.8940948156362628,0.15489010178492402,0.15631105900742479,0.7932804479701353,0.6789730532569489,0.8414304317339477,0.3515247385534757,0.7382941519331649,0.5055292259083728,0.05559526646016996,0.5693896143334346,0.06331785563528915,0.1635393355138578,0.07740537193281213,0.030546009927453228
OTU_289,0.03788596325061565,0.08820564516129033,0.26472534745201853,0.04879476920074168,0.02796029637914162,0.008878629139660836,0.17534145441122184,0.1725327812284334,0.22566718995290425,0.1472076547980495,0.3028009084027252,0.15372790161414296,0.573394495412844,1.2769130394258552,0.34922766957689727,0.9783798576902025,0.8092838601313178,0.07459207459207459,0.6090133982947625,0.17679202828672452,0.07816862088218872,0.04083299305839118,0.45592705167173253,0.10025780578630765,0.1155878467635403,0.07679754247864068,0.07284500202347227,0.19406709176601053,0.05163003392830801,0.039077764751856196,0.07777259293824856,0.07072635971426551,0.28047681057798257,0.07909306617453203,0.03885758694385079,0.2685624012638231,0.11119053292033992,0.09869419981779533,0.10552975939214859,0.2496126699948356,0.06966483473953092,0.1298205421916762
OTU_1063,0.18942981625307823,0.3780241935483871,1.5978065614068262,0.009758953840148335,0.4124143715923389,0.07990766225694752,0.009228497600590625,0.03450655624568668,0.03924646781789639,0.01840095684975619,1.0219530658591975,1.1145272867025364,0.12350035285815103,0.41942399105228817,0.4365345869711216,0.04789272030651341,0.1221560543594442,0.027972027972027972,0.30450669914738127,0.4018000642880103,1.1613623673925182,0.05104124132298898,0.4479283314669653,0.8450300773417359,0.29722589167767505,1.1519631371796102,1.0441116956697694,0.7346825616856113,1.4972709839209324,0.05470887065259867,0.5677399284492145,0.5799561496569772,1.0317539817690073,1.880657351261095,0.7674373421410531,0.3001579778830964,1.1357318719720435,0.22016398420892802,0.5909666525960321,0.2410053365467378,0.030962148773124854,0.1145475372279496
OTU_99,0.09471490812653911,0.0,0.047272383473574736,0.5757782765687518,0.0,0.0,0.0,0.0,0.019623233908948195,0.0,0.01514004542013626,0.028823981552651805,0.008821453775582216,0.05592319880697176,0.0,0.0,0.10688654756451367,0.009324009324009324,0.017400382808421787,0.0,0.0,0.02041649652919559,0.0,0.021483815525637353,0.0,0.0,0.0,0.01386193512614361,0.0,0.015631105900742476,0.06221807435059885,0.0,0.0,0.03515247385534757,0.0,0.0,0.02382654276864427,0.030367446097783177,0.0,0.0,0.216735041411874,0.1145475372279496
OTU_15,0.018942981625307824,1.0710685483870968,0.6239954618511865,0.6538499072899385,0.915699706416888,2.22853591405487,3.2207456626061277,0.6096158270071314,2.864992150706436,2.2173153003956205,0.27252081756245267,1.8735588009223674,1.4820042342978124,3.97986764842949,0.7387508394895903,0.25998905309250137,0.9161704076958315,1.1375291375291374,1.265877849312685,1.213436194149791,0.6030150753768844,0.898325847284606,0.5119180931051032,0.6158693784016042,2.047556142668428,1.4303542286646826,2.8409550789154188,0.4435819240365955,0.4204159905590795,0.19538882375928096,1.3143568206564007,0.3041233467713417,0.8514474606831614,0.39546533087266017,0.3497182824946571,0.7819905213270142,1.0563100627432294,0.5997570604312177,0.6437315322921063,1.8075400241005337,2.035761281832959,1.168384879725086
OTU_52,0.7577192650123129,1.1088709677419355,0.5861775550723267,1.4638430760222505,6.039424017894589,1.0032850927816745,0.8674787744555187,3.048079135035657,0.9321036106750392,6.22872389364247,2.2710068130204393,3.775941583397387,3.3345095271700775,3.0664554012489513,4.9630624580255205,4.200875752599891,2.5500076347533973,0.9790209790209791,1.5921350269705934,0.4741240758598521,0.14517029592406477,0.31645569620253167,1.4957606782914734,1.6041248925809224,1.6347424042272127,0.5279831045406547,1.2950222581950628,1.8990851122816745,0.6121846880070807,0.719030871434154,1.6487789702908695,1.3720913784567508,0.4507663027146148,1.0545742156604272,3.0017485914124733,1.1374407582938388,0.46064649352712256,1.252657151533556,5.6775010552975935,2.849027371320365,0.2322161157984364,0.6796487208858343
OTU_12,0.0,2.230342741935484,3.422520563486811,0.7709573533717186,0.8388088913742485,0.23084435763118175,1.273532668881506,1.0351966873706004,0.8143642072213501,0.8096421013892723,3.096139288417865,1.7102229054573406,1.305575158786168,0.3541802591108211,0.0,0.4584017515051998,4.580852038479157,0.055944055944055944,1.4703323473116408,1.679524268723883,0.011166945840312675,2.184565128623928,0.007998720204767237,2.928960183328559,1.1558784676354028,3.7918786598828835,2.962363415621206,1.850568339340172,1.5341495795840094,3.47010550996483,4.269715352309846,4.646721833227244,2.0134228187919465,1.7400474558397048,1.4863027006022926,1.3507109004739337,1.6281470891906917,2.72547828727604,1.2241452089489235,1.1533826820451025,0.15481074386562427,0.6261932035127912
