OTU_2,gi|343200815|ref|NR_041502.1|,OTU_2,NR_041502.1,85.112,403,58,2,1,402,349,750,1.90e-114,411
OTU_2,gi|343205792|ref|NR_044219.1|,OTU_2,NR_044219.1,85.149,404,55,5,1,402,336,736,6.82e-114,409
OTU_2,gi|1193829125|ref|NR_147368.1|,OTU_2,NR_147368.1,84.975,406,53,6,1,402,365,766,8.83e-113,405
OTU_2,gi|566085170|ref|NR_108900.1|,OTU_2,NR_108900.1,84.864,403,59,2,1,402,343,744,8.83e-113,405
OTU_2,gi|1246951791|ref|NR_149795.1|,OTU_2,NR_149795.1,84.729,406,54,7,1,402,340,741,4.11e-111,399
OTU_2,gi|1018196596|ref|NR_136475.1|,OTU_2,NR_136475.1,84.577,402,62,0,1,402,358,759,4.11e-111,399
OTU_2,gi|566085458|ref|NR_109510.1|,OTU_2,NR_109510.1,84.615,403,60,2,1,402,335,736,4.11e-111,399
OTU_2,gi|922788138|ref|NR_132609.1|,OTU_2,NR_132609.1,84.577,402,62,0,1,402,346,747,4.11e-111,399
OTU_2,gi|566085204|ref|NR_109015.1|,OTU_2,NR_109015.1,84.729,406,54,5,1,402,338,739,4.11e-111,399
OTU_2,gi|566085049|ref|NR_108635.1|,OTU_2,NR_108635.1,84.615,403,60,2,1,402,343,744,4.11e-111,399
OTU_2,gi|636560346|ref|NR_116406.1|,OTU_2,NR_116406.1,84.615,403,60,2,1,402,315,716,4.11e-111,399
OTU_2,gi|1230874611|ref|NR_148771.1|,OTU_2,NR_148771.1,84.461,399,62,0,1,399,327,725,1.91e-109,394
OTU_2,gi|1137647867|ref|NR_145656.1|,OTU_2,NR_145656.1,84.367,403,61,2,1,402,343,744,1.91e-109,394
OTU_2,gi|444439384|ref|NR_074099.1|,OTU_2,NR_074099.1,84.367,403,61,2,1,402,357,758,1.91e-109,394
OTU_2,gi|926663128|ref|NR_132722.1|,OTU_2,NR_132722.1,84.328,402,63,0,1,402,307,708,1.91e-109,394
OTU_2,gi|631252975|ref|NR_114173.1|,OTU_2,NR_114173.1,84.367,403,61,2,1,402,338,739,1.91e-109,394
OTU_2,gi|631252536|ref|NR_113734.1|,OTU_2,NR_113734.1,84.367,403,61,2,1,402,338,739,1.91e-109,394
OTU_2,gi|566085322|ref|NR_109321.1|,OTU_2,NR_109321.1,84.367,403,62,1,1,402,358,760,1.91e-109,394
OTU_2,gi|645320817|ref|NR_117932.1|,OTU_2,NR_117932.1,84.406,404,59,4,1,402,360,761,1.91e-109,394
OTU_2,gi|559795096|ref|NR_104682.1|,OTU_2,NR_104682.1,84.367,403,61,2,1,402,342,743,1.91e-109,394
OTU_2,gi|636560378|ref|NR_116438.1|,OTU_2,NR_116438.1,84.328,402,63,0,1,402,316,717,1.91e-109,394
OTU_2,gi|558508608|ref|NR_104534.1|,OTU_2,NR_104534.1,84.444,405,57,5,1,402,358,759,1.91e-109,394
OTU_2,gi|343200820|ref|NR_041507.1|,OTU_2,NR_041507.1,84.367,403,61,2,1,402,348,749,1.91e-109,394
OTU_2,gi|343200817|ref|NR_041504.1|,OTU_2,NR_041504.1,84.406,404,59,4,1,402,359,760,1.91e-109,394
OTU_2,gi|343200219|ref|NR_040906.1|,OTU_2,NR_040906.1,84.367,403,61,2,1,402,338,739,1.91e-109,394
OTU_2,gi|343206016|ref|NR_044568.1|,OTU_2,NR_044568.1,84.158,404,61,3,1,402,315,717,2.47e-108,390
OTU_2,gi|1277396332|ref|NR_152043.1|,OTU_2,NR_152043.1,84.080,402,64,0,1,402,317,718,8.89e-108,388
OTU_2,gi|631251781|ref|NR_112979.1|,OTU_2,NR_112979.1,84.236,406,57,5,1,402,340,742,8.89e-108,388
OTU_2,gi|645319890|ref|NR_117231.1|,OTU_2,NR_117231.1,84.158,404,60,2,1,402,358,759,8.89e-108,388
OTU_2,gi|631251520|ref|NR_112717.1|,OTU_2,NR_112717.1,84.198,405,58,4,1,402,336,737,8.89e-108,388
OTU_2,gi|343205791|ref|NR_044218.1|,OTU_2,NR_044218.1,84.119,403,62,2,1,402,338,739,8.89e-108,388
OTU_2,gi|343200819|ref|NR_041506.1|,OTU_2,NR_041506.1,84.158,404,60,4,1,402,346,747,8.89e-108,388
OTU_2,gi|343198875|ref|NR_043933.1|,OTU_2,NR_043933.1,84.080,402,64,0,1,402,348,749,8.89e-108,388
OTU_2,gi|1277396329|ref|NR_152040.1|,OTU_2,NR_152040.1,83.951,405,59,6,1,402,339,740,4.14e-106,383
OTU_2,gi|961555157|ref|NR_134126.1|,OTU_2,NR_134126.1,83.911,404,61,4,1,402,312,713,4.14e-106,383
OTU_2,gi|961555159|ref|NR_134128.1|,OTU_2,NR_134128.1,83.871,403,63,2,1,402,310,711,4.14e-106,383
OTU_2,gi|959494926|ref|NR_133789.1|,OTU_2,NR_133789.1,83.831,402,65,0,1,402,343,744,4.14e-106,383
OTU_2,gi|645321425|ref|NR_118395.1|,OTU_2,NR_118395.1,83.831,402,65,0,1,402,338,739,4.14e-106,383
OTU_2,gi|631252948|ref|NR_114146.1|,OTU_2,NR_114146.1,83.871,403,63,2,1,402,336,737,4.14e-106,383
OTU_2,gi|566085346|ref|NR_109374.1|,OTU_2,NR_109374.1,83.831,402,65,0,1,402,314,715,4.14e-106,383
OTU_2,gi|645319846|ref|NR_117198.1|,OTU_2,NR_117198.1,83.911,404,62,3,1,402,360,762,4.14e-106,383
OTU_2,gi|265678658|ref|NR_028963.1|,OTU_2,NR_028963.1,83.911,404,62,2,1,402,354,756,4.14e-106,383
OTU_2,gi|636560562|ref|NR_116622.1|,OTU_2,NR_116622.1,83.911,404,61,4,1,402,319,720,4.14e-106,383
OTU_2,gi|343200791|ref|NR_041478.1|,OTU_2,NR_041478.1,83.871,403,63,2,1,402,326,727,4.14e-106,383
OTU_2,gi|566084819|ref|NR_108181.1|,OTU_2,NR_108181.1,83.871,403,63,2,1,402,362,763,4.14e-106,383
OTU_2,gi|343206107|ref|NR_044696.1|,OTU_2,NR_044696.1,83.457,405,61,4,1,402,372,773,5.35e-105,379
OTU_2,gi|1230874700|ref|NR_148861.1|,OTU_2,NR_148861.1,83.623,403,64,2,1,402,338,739,1.92e-104,377
OTU_2,gi|1040567043|ref|NR_137392.1|,OTU_2,NR_137392.1,83.623,403,64,2,1,402,356,757,1.92e-104,377
OTU_2,gi|1040567016|ref|NR_137365.1|,OTU_2,NR_137365.1,83.663,404,62,3,1,402,338,739,1.92e-104,377
OTU_2,gi|974142251|ref|NR_134771.1|,OTU_2,NR_134771.1,83.704,405,60,6,1,402,358,759,1.92e-104,377
OTU_2,gi|974142267|ref|NR_134787.1|,OTU_2,NR_134787.1,83.623,403,64,2,1,402,336,737,1.92e-104,377
OTU_2,gi|959494974|ref|NR_133830.1|,OTU_2,NR_133830.1,83.582,402,66,0,1,402,366,767,1.92e-104,377
OTU_2,gi|961555124|ref|NR_134092.1|,OTU_2,NR_134092.1,83.663,404,62,3,1,402,310,711,1.92e-104,377
OTU_2,gi|961555242|ref|NR_134211.1|,OTU_2,NR_134211.1,83.744,406,58,8,1,402,338,739,1.92e-104,377
OTU_2,gi|566085653|ref|NR_109750.1|,OTU_2,NR_109750.1,83.663,404,62,4,1,402,364,765,1.92e-104,377
OTU_2,gi|645320190|ref|NR_117454.1|,OTU_2,NR_117454.1,83.582,402,66,0,1,402,336,737,1.92e-104,377
OTU_2,gi|343199046|ref|NR_044404.1|,OTU_2,NR_044404.1,83.824,408,54,10,1,402,356,757,1.92e-104,377
OTU_2,gi|926663101|ref|NR_132695.1|,OTU_2,NR_132695.1,83.333,402,67,0,1,402,346,747,2.49e-103,374
OTU_2,gi|1040567055|ref|NR_137404.1|,OTU_2,NR_137404.1,83.457,405,62,4,1,402,341,743,8.95e-103,372
OTU_2,gi|444304162|ref|NR_074586.1|,OTU_2,NR_074586.1,83.333,402,67,0,1,402,366,767,8.95e-103,372
OTU_2,gi|645321441|ref|NR_118407.1|,OTU_2,NR_118407.1,83.416,404,63,4,1,402,357,758,8.95e-103,372
OTU_2,gi|631252681|ref|NR_113879.1|,OTU_2,NR_113879.1,83.333,402,67,0,1,402,346,747,8.95e-103,372
OTU_2,gi|645319585|ref|NR_116979.1|,OTU_2,NR_116979.1,83.619,409,53,11,1,402,329,730,8.95e-103,372
OTU_2,gi|343200928|ref|NR_041615.1|,OTU_2,NR_041615.1,83.375,403,62,4,1,402,332,730,8.95e-103,372
OTU_2,gi|343198950|ref|NR_044119.1|,OTU_2,NR_044119.1,83.498,406,59,6,1,402,353,754,8.95e-103,372
OTU_2,gi|219878396|ref|NR_025535.1|,OTU_2,NR_025535.1,83.333,402,67,0,1,402,353,754,8.95e-103,372
OTU_2,gi|636559423|ref|NR_115480.1|,OTU_2,NR_115480.1,82.630,403,68,2,1,402,261,662,1.16e-101,368
OTU_2,gi|1230874696|ref|NR_148857.1|,OTU_2,NR_148857.1,83.168,404,64,4,1,402,343,744,4.17e-101,366
OTU_2,gi|1018196563|ref|NR_136442.1|,OTU_2,NR_136442.1,83.127,403,66,2,1,402,332,733,4.17e-101,366
OTU_2,gi|961555158|ref|NR_134127.1|,OTU_2,NR_134127.1,83.251,406,60,8,1,402,343,744,4.17e-101,366
OTU_2,gi|959494837|ref|NR_133715.1|,OTU_2,NR_133715.1,83.210,405,62,6,1,402,307,708,4.17e-101,366
OTU_2,gi|645321629|ref|NR_118549.1|,OTU_2,NR_118549.1,83.085,402,68,0,1,402,358,759,4.17e-101,366
OTU_2,gi|961554999|ref|NR_133966.1|,OTU_2,NR_133966.1,83.210,405,62,6,1,402,312,713,4.17e-101,366
OTU_29,gi|1116030273|ref|NR_144731.1|,OTU_29,NR_144731.1,94.531,384,18,3,1,383,374,755,2.27e-168,590
OTU_29,gi|645322236|ref|NR_119035.1|,OTU_29,NR_119035.1,94.531,384,18,3,1,383,374,755,2.27e-168,590
OTU_29,gi|219846508|ref|NR_026100.1|,OTU_29,NR_026100.1,94.531,384,18,3,1,383,350,731,2.27e-168,590
OTU_29,gi|343201474|ref|NR_042200.1|,OTU_29,NR_042200.1,94.531,384,18,3,1,383,345,726,2.27e-168,590
OTU_29,gi|219846817|ref|NR_026409.1|,OTU_29,NR_026409.1,94.531,384,18,3,1,383,368,749,2.27e-168,590
OTU_29,gi|631251457|ref|NR_112654.1|,OTU_29,NR_112654.1,94.271,384,19,3,1,383,365,746,2.94e-167,586
OTU_29,gi|631250977|ref|NR_112174.1|,OTU_29,NR_112174.1,94.271,384,19,3,1,383,369,750,2.94e-167,586
OTU_29,gi|645321749|ref|NR_118643.1|,OTU_29,NR_118643.1,94.256,383,21,1,1,383,281,662,1.06e-166,584
OTU_29,gi|507148045|ref|NR_102852.1|,OTU_29,NR_102852.1,94.271,384,19,3,1,383,375,756,1.06e-166,584
OTU_29,gi|343205837|ref|NR_044289.1|,OTU_29,NR_044289.1,94.271,384,19,3,1,383,355,736,1.06e-166,584
OTU_29,gi|219846902|ref|NR_026494.1|,OTU_29,NR_026494.1,94.271,384,19,3,1,383,363,744,1.06e-166,584
OTU_29,gi|310975204|ref|NR_037068.1|,OTU_29,NR_037068.1,94.010,384,20,3,1,383,368,749,4.92e-165,579
OTU_29,gi|645322280|ref|NR_119068.1|,OTU_29,NR_119068.1,94.010,384,19,4,1,383,342,722,4.92e-165,579
OTU_29,gi|1277396184|ref|NR_151895.1|,OTU_29,NR_151895.1,93.750,384,21,3,1,383,363,744,2.29e-163,573
OTU_29,gi|1193829153|ref|NR_147396.1|,OTU_29,NR_147396.1,93.750,384,21,3,1,383,355,736,2.29e-163,573
OTU_29,gi|974142252|ref|NR_134772.1|,OTU_29,NR_134772.1,93.766,385,19,5,1,383,324,705,2.29e-163,573
OTU_29,gi|559795148|ref|NR_104735.1|,OTU_29,NR_104735.1,93.734,383,23,1,1,383,363,744,2.29e-163,573
OTU_29,gi|343202586|ref|NR_042953.1|,OTU_29,NR_042953.1,93.750,384,21,3,1,383,335,716,2.29e-163,573
OTU_29,gi|636559154|ref|NR_115211.1|,OTU_29,NR_115211.1,93.750,384,21,3,1,383,360,741,2.29e-163,573
OTU_29,gi|645321072|ref|NR_118128.1|,OTU_29,NR_118128.1,93.490,384,22,3,1,383,201,582,1.06e-161,568
OTU_29,gi|631252212|ref|NR_113410.1|,OTU_29,NR_113410.1,93.490,384,22,3,1,383,284,665,1.06e-161,568
OTU_29,gi|219878428|ref|NR_025567.1|,OTU_29,NR_025567.1,93.490,384,22,3,1,383,375,756,1.06e-161,568
OTU_29,gi|265678424|ref|NR_028726.1|,OTU_29,NR_028726.1,93.490,384,22,3,1,383,375,756,1.06e-161,568
OTU_29,gi|219846901|ref|NR_026493.1|,OTU_29,NR_026493.1,93.490,384,22,3,1,383,365,746,1.06e-161,568
OTU_29,gi|310974936|ref|NR_036800.1|,OTU_29,NR_036800.1,93.490,384,22,3,1,383,353,734,1.06e-161,568
OTU_29,gi|645321810|ref|NR_118690.1|,OTU_29,NR_118690.1,93.490,384,22,3,1,383,365,746,1.06e-161,568
OTU_29,gi|645321792|ref|NR_118676.1|,OTU_29,NR_118676.1,92.969,384,24,3,1,383,397,778,1.38e-160,564
OTU_29,gi|545589118|ref|NR_044715.2|,OTU_29,NR_044715.2,93.229,384,23,3,1,383,382,763,1.38e-160,564
OTU_29,gi|1277396381|ref|NR_152095.1|,OTU_29,NR_152095.1,93.229,384,23,3,1,383,375,756,4.95e-160,562
OTU_29,gi|1277396183|ref|NR_151894.1|,OTU_29,NR_151894.1,93.229,384,23,3,1,383,362,743,4.95e-160,562
OTU_29,gi|631253128|ref|NR_114326.1|,OTU_29,NR_114326.1,93.229,384,23,3,1,383,361,742,4.95e-160,562
OTU_29,gi|219846511|ref|NR_026103.1|,OTU_29,NR_026103.1,93.229,384,23,3,1,383,343,724,4.95e-160,562
OTU_29,gi|343198783|ref|NR_043680.1|,OTU_29,NR_043680.1,93.229,384,23,3,1,383,284,665,4.95e-160,562
OTU_29,gi|219857286|ref|NR_024917.1|,OTU_29,NR_024917.1,93.229,384,23,3,1,383,366,747,4.95e-160,562
OTU_29,gi|1109168019|ref|NR_144608.1|,OTU_29,NR_144608.1,92.987,385,24,2,1,383,375,758,6.40e-159,558
OTU_29,gi|645321783|ref|NR_118669.1|,OTU_29,NR_118669.1,92.167,383,29,1,1,383,382,763,2.30e-158,556
OTU_29,gi|559795307|ref|NR_104899.1|,OTU_29,NR_104899.1,92.969,384,24,3,1,383,355,736,2.30e-158,556
OTU_29,gi|343198449|ref|NR_041882.1|,OTU_29,NR_041882.1,92.987,385,22,5,1,383,376,757,2.30e-158,556
OTU_29,gi|343198784|ref|NR_043681.1|,OTU_29,NR_043681.1,92.969,384,24,3,1,383,340,721,2.30e-158,556
OTU_29,gi|1227086118|ref|NR_148620.1|,OTU_29,NR_148620.1,92.708,384,25,3,1,383,222,603,1.07e-156,551
OTU_29,gi|959494895|ref|NR_133762.1|,OTU_29,NR_133762.1,92.727,385,23,5,1,383,328,709,1.07e-156,551
OTU_29,gi|310975064|ref|NR_036928.1|,OTU_29,NR_036928.1,92.708,384,25,3,1,383,360,741,1.07e-156,551
OTU_29,gi|219857617|ref|NR_025206.1|,OTU_29,NR_025206.1,92.708,384,25,3,1,383,341,722,1.07e-156,551
OTU_29,gi|444304227|ref|NR_074652.1|,OTU_29,NR_074652.1,92.448,384,26,3,1,383,374,755,4.99e-155,545
OTU_29,gi|631252001|ref|NR_113199.1|;gi|631252161|ref|NR_113359.1|,OTU_29,NR_113199.1,92.428,383,28,1,1,383,393,774,4.99e-155,545
OTU_29,gi|343205824|ref|NR_044265.1|,OTU_29,NR_044265.1,92.448,384,26,3,1,383,357,738,4.99e-155,545
OTU_29,gi|219857405|ref|NR_024993.1|,OTU_29,NR_024993.1,92.448,384,26,3,1,383,376,757,4.99e-155,545
OTU_29,gi|1024974678|ref|NR_136763.1|,OTU_29,NR_136763.1,92.188,384,27,3,1,383,385,766,1.79e-154,544
OTU_29,gi|645322302|ref|NR_119085.1|,OTU_29,NR_119085.1,92.448,384,24,4,1,383,374,753,1.79e-154,544
OTU_29,gi|636560803|ref|NR_116863.1|,OTU_29,NR_116863.1,92.188,384,28,2,1,383,364,746,6.45e-154,542
OTU_29,gi|219857618|ref|NR_025207.1|,OTU_29,NR_025207.1,92.167,383,29,1,1,383,348,729,6.45e-154,542
OTU_29,gi|265678610|ref|NR_028915.1|,OTU_29,NR_028915.1,92.208,385,27,3,1,383,342,725,6.45e-154,542
OTU_29,gi|228719063|ref|NR_027579.1|,OTU_29,NR_027579.1,92.188,384,27,3,1,383,343,724,6.45e-154,542
OTU_29,gi|631252121|ref|NR_113319.1|,OTU_29,NR_113319.1,92.188,384,27,3,1,383,377,758,2.32e-153,540
OTU_29,gi|631252072|ref|NR_113270.1|,OTU_29,NR_113270.1,92.208,385,25,5,1,383,375,756,2.32e-153,540
OTU_29,gi|559795114|ref|NR_104700.1|,OTU_29,NR_104700.1,92.208,385,25,5,1,383,375,756,2.32e-153,540
OTU_29,gi|265678578|ref|NR_028883.1|,OTU_29,NR_028883.1,91.948,385,27,4,1,383,253,635,3.00e-152,536
OTU_29,gi|265678937|ref|NR_029245.1|,OTU_29,NR_029245.1,91.667,384,29,3,1,383,355,736,3.00e-152,536
OTU_29,gi|1193829152|ref|NR_147395.1|,OTU_29,NR_147395.1,91.948,385,26,5,1,383,375,756,1.08e-151,534
OTU_29,gi|961555123|ref|NR_134091.1|,OTU_29,NR_134091.1,91.906,383,30,1,1,383,362,743,1.08e-151,534
OTU_29,gi|645319761|ref|NR_117130.1|,OTU_29,NR_117130.1,91.948,385,26,5,1,383,374,755,1.08e-151,534
OTU_29,gi|645319760|ref|NR_117129.1|,OTU_29,NR_117129.1,91.948,385,26,5,1,383,374,755,1.08e-151,534
OTU_29,gi|559795101|ref|NR_104687.1|,OTU_29,NR_104687.1,91.948,385,26,5,1,383,375,756,1.08e-151,534
OTU_29,gi|343203027|ref|NR_043551.1|,OTU_29,NR_043551.1,91.927,384,28,3,1,383,376,757,1.08e-151,534
OTU_29,gi|219878251|ref|NR_025390.1|,OTU_29,NR_025390.1,91.927,384,28,3,1,383,357,738,1.08e-151,534
OTU_29,gi|645322477|ref|NR_119217.1|,OTU_29,NR_119217.1,91.948,385,26,5,1,383,353,734,1.08e-151,534
OTU_29,gi|310974913|ref|NR_036776.1|,OTU_29,NR_036776.1,91.948,385,26,5,1,383,368,749,1.08e-151,534
OTU_29,gi|343201234|ref|NR_041960.1|,OTU_29,NR_041960.1,91.710,386,26,6,1,383,249,631,1.40e-150,531
OTU_29,gi|219846206|ref|NR_025796.1|,OTU_29,NR_025796.1,91.436,397,19,5,1,383,334,729,1.40e-150,531
OTU_29,gi|219846720|ref|NR_026312.1|,OTU_29,NR_026312.1,91.688,385,27,5,1,383,354,735,1.40e-150,531
OTU_29,gi|310974914|ref|NR_036777.1|,OTU_29,NR_036777.1,91.667,384,29,3,1,383,360,741,1.40e-150,531
OTU_29,gi|1109168038|ref|NR_144617.1|,OTU_29,NR_144617.1,91.667,384,29,3,1,383,367,748,5.02e-150,529
OTU_29,gi|1109168023|ref|NR_144610.1|,OTU_29,NR_144610.1,91.667,384,29,3,1,383,366,747,5.02e-150,529
OTU_29,gi|1040567056|ref|NR_137405.1|,OTU_29,NR_137405.1,91.667,384,29,3,1,383,334,715,5.02e-150,529
OTU_29,gi|631253194|ref|NR_114392.1|,OTU_29,NR_114392.1,91.688,385,27,5,1,383,377,758,5.02e-150,529
OTU_29,gi|645319759|ref|NR_117128.1|,OTU_29,NR_117128.1,91.688,385,27,5,1,383,374,755,5.02e-150,529
OTU_29,gi|645319756|ref|NR_117127.1|,OTU_29,NR_117127.1,91.688,385,27,5,1,383,374,755,5.02e-150,529
OTU_29,gi|645319755|ref|NR_117126.1|,OTU_29,NR_117126.1,91.688,385,27,5,1,383,374,755,5.02e-150,529
OTU_29,gi|559795194|ref|NR_104783.1|,OTU_29,NR_104783.1,91.667,384,29,3,1,383,380,761,5.02e-150,529
OTU_29,gi|559795169|ref|NR_104758.1|,OTU_29,NR_104758.1,91.667,384,29,3,1,383,372,753,5.02e-150,529
OTU_29,gi|566085203|ref|NR_109014.1|,OTU_29,NR_109014.1,91.688,385,27,5,1,383,222,603,5.02e-150,529
OTU_29,gi|645320731|ref|NR_117867.1|,OTU_29,NR_117867.1,91.688,385,27,5,1,383,327,708,5.02e-150,529
OTU_29,gi|224581401|ref|NR_024719.1|,OTU_29,NR_024719.1,91.667,384,28,4,1,383,368,748,5.02e-150,529
OTU_29,gi|631250892|ref|NR_112089.1|,OTU_29,NR_112089.1,91.667,384,29,3,1,383,363,744,5.02e-150,529
OTU_29,gi|1270533032|ref|NR_118729.2|,OTU_29,NR_118729.2,90.909,385,30,5,1,383,386,767,1.81e-149,527
OTU_29,gi|545589044|ref|NR_044645.2|,OTU_29,NR_044645.2,91.192,386,27,6,1,383,382,763,6.49e-149,525
OTU_29,gi|631251356|ref|NR_112553.1|,OTU_29,NR_112553.1,91.406,384,31,2,1,383,375,757,6.49e-149,525
OTU_29,gi|343198540|ref|NR_042832.1|,OTU_29,NR_042832.1,91.406,384,31,2,1,383,357,739,6.49e-149,525
OTU_29,gi|1193829163|ref|NR_147406.1|,OTU_29,NR_147406.1,91.406,384,30,3,1,383,377,758,2.34e-148,523
OTU_29,gi|943392602|ref|NR_117139.2|,OTU_29,NR_117139.2,91.406,384,30,3,1,383,373,754,2.34e-148,523
OTU_29,gi|943392601|ref|NR_117138.2|,OTU_29,NR_117138.2,91.406,384,30,3,1,383,373,754,2.34e-148,523
OTU_29,gi|602270486|ref|NR_036869.2|,OTU_29,NR_036869.2,91.406,384,30,3,1,383,369,750,2.34e-148,523
OTU_29,gi|645321373|ref|NR_118354.1|,OTU_29,NR_118354.1,91.406,384,30,3,1,383,369,750,2.34e-148,523
OTU_29,gi|566085050|ref|NR_108636.1|,OTU_29,NR_108636.1,91.406,384,30,3,1,383,375,756,2.34e-148,523
OTU_29,gi|559795210|ref|NR_104799.1|,OTU_29,NR_104799.1,91.406,384,30,3,1,383,365,746,2.34e-148,523
OTU_29,gi|645319762|ref|NR_117131.1|,OTU_29,NR_117131.1,91.429,385,28,5,1,383,375,756,2.34e-148,523
OTU_29,gi|672238981|ref|NR_125570.1|,OTU_29,NR_125570.1,91.406,384,30,3,1,383,300,681,2.34e-148,523
OTU_29,gi|559795252|ref|NR_104842.1|,OTU_29,NR_104842.1,91.406,384,30,3,1,383,372,753,2.34e-148,523
OTU_29,gi|636560687|ref|NR_116747.1|,OTU_29,NR_116747.1,91.406,384,30,3,1,383,328,709,2.34e-148,523
OTU_29,gi|343198924|ref|NR_044048.1|,OTU_29,NR_044048.1,91.406,384,30,3,1,383,355,736,2.34e-148,523
OTU_37,gi|228719063|ref|NR_027579.1|,OTU_37,NR_027579.1,96.073,382,15,0,1,382,343,724,6.22e-179,625
OTU_37,gi|631253194|ref|NR_114392.1|,OTU_37,NR_114392.1,95.812,382,16,0,1,382,377,758,1.04e-176,617
OTU_37,gi|645319759|ref|NR_117128.1|,OTU_37,NR_117128.1,95.812,382,16,0,1,382,374,755,1.04e-176,617
OTU_37,gi|645319756|ref|NR_117127.1|,OTU_37,NR_117127.1,95.812,382,16,0,1,382,374,755,1.04e-176,617
OTU_37,gi|645319755|ref|NR_117126.1|,OTU_37,NR_117126.1,95.812,382,16,0,1,382,374,755,1.04e-176,617
OTU_37,gi|1109168038|ref|NR_144617.1|,OTU_37,NR_144617.1,95.550,382,17,0,1,382,367,748,4.85e-175,612
OTU_37,gi|645321072|ref|NR_118128.1|,OTU_37,NR_118128.1,95.550,382,17,0,1,382,201,582,4.85e-175,612
OTU_37,gi|631252212|ref|NR_113410.1|,OTU_37,NR_113410.1,95.550,382,17,0,1,382,284,665,4.85e-175,612
OTU_37,gi|645319762|ref|NR_117131.1|,OTU_37,NR_117131.1,95.550,382,17,0,1,382,375,756,4.85e-175,612
OTU_37,gi|645319761|ref|NR_117130.1|,OTU_37,NR_117130.1,95.550,382,17,0,1,382,374,755,4.85e-175,612
OTU_37,gi|645319760|ref|NR_117129.1|,OTU_37,NR_117129.1,95.550,382,17,0,1,382,374,755,4.85e-175,612
